Date,Open,High,Low,Close,Volume
9/30/2021 15:30:00,74300,74800,73700,74100,19919361
10/1/2021 15:30,73900,74000,72900,73200,15803395
10/5/2021 15:30,73000,73000,71400,72200,24013921
10/6/2021 15:30,72600,72800,71200,71300,18956962
10/7/2021 15:30,71600,72100,71300,71600,13683532
10/8/2021 15:30,72300,72400,71500,71500,14043287
10/12/2021 15:30,70700,70900,68700,69000,31001484
10/13/2021 15:30:00,68700,69600,68300,68800,24172015
10/14/2021 15:30:00,69000,69800,68800,69400,19520641
10/15/2021 15:30:00,70200,71000,70000,70100,18051612
10/18/2021 15:30:00,70200,70300,69200,70200,13486391
10/19/2021 15:30:00,70800,71000,70400,70600,9507991
10/20/2021 15:30:00,70700,71000,70200,70300,10151638
10/21/2021 15:30:00,70300,70600,70000,70200,10891094
10/22/2021 15:30:00,70000,70700,70000,70400,8395448
10/25/2021 15:30:00,69900,70600,69500,70200,10029621
10/26/2021 15:30:00,70600,71500,70400,71100,10528252
10/27/2021 15:30:00,71000,71000,70000,70100,10295316
10/28/2021 15:30:00,69500,72200,69500,70700,20644902
10/29/2021 15:30:00,71200,71600,69700,69800,17016151
11/1/2021 15:30,70200,70600,69900,69900,11503729
11/2/2021 15:30,70800,72200,70700,71500,16812570
11/3/2021 15:30,71700,71700,70100,70400,12770428
11/4/2021 15:30,71200,71600,70500,70600,11818987
11/5/2021 15:30,71600,71600,70200,70200,12667743
11/8/2021 15:30,70400,70600,69800,70600,11121981
11/9/2021 15:30,70300,71000,70100,70500,11159589
11/10/2021 15:30,70300,70900,70200,70200,9422009
11/11/2021 15:30,69900,70000,69600,69900,11489122
11/12/2021 15:30,70200,70900,69900,70600,10087450
11/15/2021 15:30:00,71700,71900,70900,71400,12420710
11/16/2021 15:30:00,71500,72000,71300,71300,10919239
11/17/2021 15:30:00,71300,71600,70600,70700,11027606
11/18/2021 15:30:00,70700,71000,70200,70200,10144957
11/19/2021 15:30:00,70400,71400,70100,71200,11954728
11/22/2021 15:30:00,73300,75200,73000,74900,27506623
11/23/2021 15:30:00,76000,76000,74500,75300,22029195
11/24/2021 15:30:00,76000,76200,74100,74800,15652305
11/25/2021 15:30:00,75100,75100,73600,73700,12559258
11/26/2021 15:30:00,73500,74100,72000,72300,13002242
11/29/2021 15:30:00,71700,73000,71400,72300,16682559
11/30/2021 15:30:00,73200,73900,70500,71300,30364841
12/1/2021 15:30,72000,74800,71600,74400,21954856
12/2/2021 15:30,73900,75800,73800,75800,23652940
12/3/2021 15:30,75600,76000,74100,75600,18330240
12/6/2021 15:30,75100,76700,74900,76300,16391250
12/7/2021 15:30,76100,77700,75600,77400,19232453
12/8/2021 15:30,78300,78600,77100,77400,21558340
12/9/2021 15:30,77400,78200,77000,78200,21604528
12/10/2021 15:30,77400,77600,76800,76900,9155219
12/13/2021 15:30:00,77200,78300,76500,76800,15038750
12/14/2021 15:30:00,76500,77200,76200,77000,10976660
12/15/2021 15:30:00,76400,77600,76300,77600,9584939
12/16/2021 15:30:00,78500,78500,77400,77800,11996128
12/17/2021 15:30:00,76800,78000,76800,78000,13108479
12/20/2021 15:30:00,77600,77800,76800,77100,11264375
12/21/2021 15:30:00,77900,78300,77500,78100,14245298
12/22/2021 15:30:00,78900,79400,78800,79400,17105892
12/23/2021 15:30:00,79800,80000,79300,79900,13577498
12/24/2021 15:30:00,80200,80800,80200,80500,12086380
12/27/2021 15:30:00,80600,80600,79800,80200,10783368
12/28/2021 15:30:00,80200,80400,79700,80300,18226325
12/29/2021 15:30:00,80200,80200,78500,78800,19794795
12/30/2021 15:30:00,78900,79500,78100,78300,14236700
01/3/2022 15:30,79400,79800,78200,78600,13502112
01/4/2022 15:30,78800,79200,78300,78700,12427416
01/5/2022 15:30,78800,79000,76400,77400,25470640
01/6/2022 15:30,76700,77600,76600,76900,12931954
01/7/2022 15:30,78100,78400,77400,78300,15163757
01/10/2022 15:30,78100,78100,77100,78000,9947422
01/11/2022 15:30,78400,79000,78000,78900,13221123
01/12/2022 15:30,79500,79600,78600,78900,11000502
1/13/2022 15:30:00,79300,79300,77900,77900,13889401
1/14/2022 15:30:00,77700,78100,77100,77300,10096725
1/17/2022 15:30:00,77600,77800,76900,77500,8785122
1/18/2022 15:30:00,77600,77800,76600,77000,9592788
1/19/2022 15:30:00,76500,76900,76100,76300,10598290
1/20/2022 15:30:00,76200,76700,75900,76500,9708168
1/21/2022 15:30:00,75800,75800,74700,75600,15774888
1/24/2022 15:30:00,75400,75800,74700,75100,13691134
1/25/2022 15:30:00,74800,75000,73200,74000,17766704
1/26/2022 15:30:00,73900,74400,73100,73300,12976730
1/27/2022 15:30:00,73800,74000,71300,71300,22274777
1/28/2022 15:30:00,71300,73700,71200,73300,21367447
02/3/2022 15:30,74900,74900,73300,73300,17744721
02/4/2022 15:30,74300,74600,73400,74000,12730034
02/7/2022 15:30,73500,73600,72400,73000,14240838
02/8/2022 15:30,73800,74200,73000,73500,11736666
02/9/2022 15:30,74300,74700,74000,74700,9699122
02/10/2022 15:30,75600,75800,74700,75400,17746033
02/11/2022 15:30,75000,75500,74600,74900,12205407
2/14/2022 15:30:00,74400,74500,73100,73700,13993255
2/15/2022 15:30:00,74100,74200,73100,73700,9320365
2/16/2022 15:30:00,74600,74900,74200,74800,10767386
2/17/2022 15:30:00,75000,75600,74500,75000,13605382
2/18/2022 15:30:00,74600,74800,73700,74300,10122226
2/21/2022 15:30:00,73200,74300,72600,74200,10489717
2/22/2022 15:30:00,73000,73400,72800,73400,11692469
2/23/2022 15:30:00,73800,73800,72800,73000,10397964
2/24/2022 15:30:00,72300,72300,71300,71500,15759283
2/25/2022 15:30:00,72100,72600,71900,71900,13168484
2/28/2022 15:30:00,71100,72100,71000,72100,17781783
03/2/2022 15:30,72300,72400,71500,71700,12481430
03/3/2022 15:30,72300,73100,72200,72900,13232638
03/4/2022 15:30,72700,72700,71200,71500,13409634
03/7/2022 15:30,70000,70600,69900,70100,18617138
03/8/2022 15:30,68800,70000,68700,69500,15828269
03/10/2022 15:30,70800,71200,70500,71200,21159248
03/11/2022 15:30,70500,70700,69700,70000,15787655
3/14/2022 15:30:00,70000,70200,69600,70200,9040993
3/15/2022 15:30:00,69800,70100,69500,69500,10258562
3/16/2022 15:30:00,70200,70500,69700,70400,10175750
3/17/2022 15:30:00,71200,71800,70900,71200,17646315
3/18/2022 15:30:00,70600,70900,70200,70700,14410038
3/21/2022 15:30:00,70900,71000,69900,69900,11169002
3/22/2022 15:30:00,69900,70500,69900,70300,9402666
3/23/2022 15:30:00,70600,71200,70300,70500,12398025
3/24/2022 15:30:00,69600,70300,69600,69800,37943357
3/25/2022 15:30:00,70100,70200,69600,69800,12986010
3/28/2022 15:30:00,69500,69900,69200,69700,12619289
3/29/2022 15:30:00,70000,70300,69800,70200,13686208
3/30/2022 15:30:00,70300,70500,69800,69900,12670187
3/31/2022 15:30:00,69900,70200,69600,69600,12510366
04/1/2022 15:30,69500,69500,69000,69100,15916846
04/4/2022 15:30,68900,69300,68600,69300,11107905
04/5/2022 15:30,69400,69600,69100,69200,8467248
04/6/2022 15:30,68600,68800,68500,68500,15517308
04/7/2022 15:30,68500,68500,68000,68000,20683327
04/8/2022 15:30,68100,68300,67700,67800,15453191
04/11/2022 15:30,67800,68100,67400,67900,12263735
04/12/2022 15:30,67600,67700,67000,67000,13924389
4/13/2022 15:30:00,67300,69000,67200,68700,17378619
4/14/2022 15:30:00,68700,68700,67500,67500,16409494
4/15/2022 15:30:00,67200,67300,66500,66600,13176415
4/18/2022 15:30:00,66500,67100,66100,66700,10119203
4/19/2022 15:30:00,67100,68000,67000,67300,12959434
4/20/2022 15:30:00,67000,67400,66500,67400,16693293
4/21/2022 15:30:00,67600,68300,67500,67700,12847448
4/22/2022 15:30:00,67200,67300,66700,67000,11791478
4/25/2022 15:30:00,66500,66700,66300,66300,11016474
4/26/2022 15:30:00,66400,66700,66100,66100,12946923
4/27/2022 15:30:00,65400,65500,64900,65000,18122084
4/28/2022 15:30:00,65400,65500,64500,64800,16895527
4/29/2022 15:30:00,65100,67600,65000,67400,26190390
05/2/2022 15:30,66600,67600,66500,67300,14106184
05/3/2022 15:30,67400,68400,67300,67500,14168875
05/4/2022 15:30,68000,68400,67500,67900,11505248
05/6/2022 15:30,67000,67100,66500,66500,14356156
05/9/2022 15:30,66300,66900,66100,66100,11858736
05/10/2022 15:30,65900,66300,65300,65700,17235605
05/11/2022 15:30,65500,66300,65200,65700,12330920
05/12/2022 15:30,65200,65500,64900,64900,16414188
5/13/2022 15:30:00,65300,66700,65200,66500,14551536
5/16/2022 15:30:00,67100,67400,66100,66300,11937555
5/17/2022 15:30:00,66600,67900,66600,67600,15680447
5/18/2022 15:30:00,68300,68700,67600,68100,16486319
5/19/2022 15:30:00,66500,67600,66500,67500,17073727
5/20/2022 15:30:00,67800,68400,67700,68000,12109671
5/23/2022 15:30:00,68800,68800,67600,67900,13684088
5/24/2022 15:30:00,67500,67700,66500,66500,15482576
5/25/2022 15:30:00,66700,67100,65900,66400,15150490
5/26/2022 15:30:00,66300,67200,65500,65900,15970890
5/27/2022 15:30:00,66700,66900,66200,66500,11405555
5/30/2022 15:30:00,67500,67800,66900,67700,14255484
5/31/2022 15:30:00,67500,67500,66700,67400,24365002
06/2/2022 15:30,66600,67000,66400,66700,14959443
06/3/2022 15:30,67200,67300,66800,66800,8222883
06/7/2022 15:30,66200,66400,65400,65500,19355755
06/8/2022 15:30,65400,65700,65300,65300,12483180
06/9/2022 15:30,65100,65200,64500,65200,25790725
06/10/2022 15:30,64000,64400,63800,63800,22193552
6/13/2022 15:30:00,62400,62800,62100,62100,22157816
6/14/2022 15:30:00,61200,62200,61100,61900,24606419
6/15/2022 15:30:00,61300,61500,60200,60700,26811224
6/16/2022 15:30:00,61300,61800,60500,60900,23394895
6/17/2022 15:30:00,59400,59900,59400,59800,29053450
6/20/2022 15:30:00,59800,59900,58100,58700,34111306
6/21/2022 15:30:00,58700,59200,58200,58500,25148109
6/22/2022 15:30:00,59000,59100,57600,57600,23334687
6/23/2022 15:30:00,57700,58000,56800,57400,28338608
6/24/2022 15:30:00,57900,59100,57700,58400,23256103
6/27/2022 15:30:00,59000,59900,58300,58800,18122236
6/28/2022 15:30:00,59200,59500,58700,59400,13540538
6/29/2022 15:30:00,58500,58800,58000,58000,14677138
6/30/2022 15:30:00,57200,57600,57000,57000,18915142
07/1/2022 15:30,56900,57500,55900,56200,24982097
07/4/2022 15:30,56100,57400,55700,57100,17807126
07/5/2022 15:30,57600,58200,57200,57200,14216539
07/6/2022 15:30,57300,57300,56400,56400,16820461
07/7/2022 15:30,56400,58700,56300,58200,21322833
07/8/2022 15:30,58600,59300,58200,58700,15339271
07/11/2022 15:30,59300,59600,58700,58800,13042624
07/12/2022 15:30,58600,58700,58100,58100,9336061
